Date,Open,High,Low,Close,Adj Close,Volume
2004-12-06,156.875,156.875,151.10000610351562,151.71875,74.64779663085938,4114840
2004-12-07,152.375,154.10000610351562,151.75,152.11874389648438,74.8446044921875,3028504
2004-12-08,151.25,153.2375030517578,149.125,149.80624389648438,73.70682525634766,2922160
2004-12-09,150.625,151.9875030517578,150.625,151.3125,74.44792938232422,1475240
2004-12-10,152.5,154.58749389648438,151.7624969482422,153.1750030517578,75.36430358886719,2123512
2004-12-13,153.5,155.375,153.2687530517578,154.55624389648438,76.04389190673828,1667704
2004-12-14,154.875,155.375,153.75,154.0187530517578,75.77941131591797,698096
2004-12-15,154.71249389648438,156.8625030517578,154.375,155.78750610351562,76.64967346191406,1381880
2004-12-16,156.375,158.125,154.89999389648438,157.71875,77.59989166259766,1453288
2004-12-17,158.0,159.125,156.5,157.19375610351562,77.34156799316406,1663184
2004-12-20,157.5,158.5,157.0,157.50625610351562,77.49532318115234,791512
2004-12-21,158.125,159.5187530517578,157.875,159.0437469482422,78.25180053710938,909216
2004-12-22,159.6374969482422,159.75,153.75,155.19375610351562,76.35755157470703,2716800
2004-12-23,155.0,156.0,153.38125610351562,153.81875610351562,75.6810302734375,1046448
2004-12-24,154.77499389648438,159.22500610351562,153.0,158.77499389648438,78.11954498291016,2458936
2004-12-27,157.5,160.625,156.875,158.74374389648438,78.10420989990234,1447472
2004-12-28,158.75,164.35000610351562,158.75,163.7375030517578,80.56120300292969,3111432
2004-12-29,164.75,167.0,164.125,164.75,81.0593490600586,2156032
2004-12-30,165.0,166.2375030517578,161.53125,162.2375030517578,79.82318115234375,1553800
2004-12-31,163.5,167.25,161.53125,166.9375,82.13563537597656,1832248
2005-01-03,168.72500610351562,169.75,167.28125,169.14999389648438,83.2242202758789,1185200
2005-01-04,168.84375,169.5,166.75,167.5437469482422,82.43391418457031,1312656
2005-01-05,166.25,167.2624969482422,160.125,165.60000610351562,81.47758483886719,3669696
2005-01-06,165.875,168.125,161.5187530517578,164.9875030517578,81.17622375488281,3441640
2005-01-07,166.25,168.08749389648438,163.8874969482422,167.4250030517578,82.3755111694336,2627176
2005-01-10,168.75,170.125,165.1875,166.0625,81.70514678955078,2442576
2005-01-11,166.5,167.22500610351562,162.5,164.19375610351562,80.78569793701172,3072184
2005-01-12,166.25,170.97500610351562,160.90625,162.14999389648438,79.78014373779297,7859264
2005-01-13,166.125,166.875,159.0124969482422,161.63125610351562,79.5248794555664,13729432
2005-01-14,163.125,164.75,159.86874389648438,162.11874389648438,79.76473999023438,6646864
2005-01-17,163.13125610351562,164.85000610351562,155.1687469482422,157.66250610351562,77.57223510742188,5748408
2005-01-18,159.25,160.625,157.25,157.94375610351562,77.71060943603516,2838616
2005-01-19,158.75,159.125,156.40625,156.83749389648438,77.16629791259766,1830872
2005-01-20,156.875,157.5,153.75,155.1875,76.35446166992188,2383312
2005-01-24,155.625,156.125,151.875,152.4499969482422,75.00758361816406,2069208
2005-01-25,152.0,154.75,150.625,154.33749389648438,75.9362564086914,1968368
2005-01-27,155.0,156.625,154.5,154.9375,76.23146057128906,1682024
2005-01-28,155.625,161.875,155.5,161.22500610351562,79.32504272460938,2935592
2005-01-31,161.86874389648438,164.0,161.375,162.5812530517578,79.99229431152344,2620200
2005-02-01,163.125,165.125,161.0,164.4875030517578,80.9301986694336,4152952
2005-02-02,164.625,165.375,162.65625,163.2062530517578,80.29983520507812,2140728
2005-02-03,163.625,164.25,162.64999389648438,163.7062530517578,82.31100463867188,1440992
2005-02-04,163.75,165.2312469482422,162.75,163.31875610351562,82.1161880493164,834168
2005-02-07,164.375,166.0,162.625,163.8874969482422,82.40211486816406,1431688
2005-02-08,164.0,165.39999389648438,163.3874969482422,164.96249389648438,82.942626953125,1210352
2005-02-09,165.28125,167.9375,165.0,166.5500030517578,83.74085235595703,2184392
2005-02-10,166.2624969482422,167.90625,165.1125030517578,166.6750030517578,83.80369567871094,1345040
2005-02-11,168.1374969482422,173.125,168.1374969482422,172.7312469482422,86.8487548828125,3679064
2005-02-14,175.0,177.5,173.875,175.89999389648438,88.44197082519531,2750184
2005-02-15,176.5,176.5,171.65625,172.71875,86.84246063232422,1409680
2005-02-16,173.75,174.4875030517578,170.25,171.0,85.97828674316406,1504504
2005-02-17,171.625,173.1125030517578,169.75,172.625,86.79533386230469,1933704
2005-02-18,172.625,173.9375,170.0,171.66250610351562,86.3114013671875,1006952
2005-02-21,171.25,171.83749389648438,170.21249389648438,170.7312469482422,85.84317779541016,501624
2005-02-22,171.0,171.0,168.8874969482422,170.375,85.66400909423828,913656
2005-02-23,170.625,172.75,169.3937530517578,172.08749389648438,86.52507019042969,1550864
2005-02-24,172.5,174.68124389648438,170.375,171.2687530517578,86.1134033203125,3360776
2005-02-25,172.46249389648438,172.72500610351562,169.125,170.53750610351562,85.7457504272461,1925512
2005-02-28,170.625,173.03125,167.3874969482422,172.6125030517578,86.78903198242188,2737848
2005-03-01,172.25,173.125,168.8874969482422,169.47500610351562,85.21153259277344,2026680
2005-03-02,169.875,171.47500610351562,169.875,170.97500610351562,85.96571350097656,693376
2005-03-03,171.25,174.375,170.5,173.47500610351562,87.22268676757812,981016
2005-03-04,174.53750610351562,175.25,172.94375610351562,173.8937530517578,87.4332504272461,1390408
2005-03-07,174.6875,176.0,174.375,175.1125030517578,88.0460205078125,1422624
2005-03-08,175.0,177.625,174.4499969482422,176.86874389648438,88.92906951904297,1695912
2005-03-09,176.25,178.35000610351562,174.4499969482422,176.0749969482422,88.52996063232422,2019624
2005-03-10,175.25,176.375,174.3937530517578,175.68124389648438,88.3320541381836,944840
2005-03-11,176.125,179.375,175.75,178.6062469482422,89.80268096923828,1562816
2005-03-14,180.0,182.75,177.50625610351562,181.53750610351562,91.27652740478516,2008952
2005-03-15,181.875,182.25,179.375,179.78750610351562,90.39662170410156,1448920
2005-03-16,180.0,183.125,180.0,181.4562530517578,91.23564910888672,1416680
2005-03-17,180.625,184.25,176.28125,182.8937530517578,91.95841217041016,2336608
2005-03-18,182.46249389648438,183.75625610351562,178.3937530517578,183.5124969482422,92.26956176757812,1985600
2005-03-21,183.875,184.375,180.375,181.52499389648438,91.27020263671875,1549280
2005-03-22,181.875,182.125,180.0,180.28125,90.64488220214844,1185064
2005-03-23,180.625,181.25,176.52499389648438,177.52499389648438,89.25904846191406,1458192
2005-03-24,178.125,178.5,172.625,173.1875,87.07815551757812,1822368
2005-03-28,173.75,176.0,173.125,173.9375,87.45526123046875,1295392
2005-03-29,174.4875030517578,174.4875030517578,170.5,171.27499389648438,86.11654663085938,1079872
2005-03-30,171.625,175.375,170.0,173.64999389648438,87.31069946289062,1433008
2005-03-31,175.0,180.625,174.6999969482422,179.09375,90.04778289794922,1918896
2005-04-01,178.75,181.625,166.55624389648438,180.86874389648438,90.94022369384766,1749488
2005-04-04,181.25,182.0,167.375,178.3312530517578,89.66443634033203,1443520
2005-04-05,178.75,180.3125,177.125,178.3000030517578,89.64869689941406,1322568
2005-04-06,178.75,180.5,177.5124969482422,180.1062469482422,90.5569076538086,678240
2005-04-07,181.125,181.125,177.75,178.11874389648438,89.55755615234375,938848
2005-04-08,178.375,179.3625030517578,173.7624969482422,174.38125610351562,87.67835235595703,1407504
2005-04-11,174.38125610351562,174.38125610351562,170.0,170.39999389648438,85.67659759521484,1037656
2005-04-12,170.6875,173.125,170.375,172.7937469482422,86.88014221191406,1008432
2005-04-13,173.75,175.625,173.39999389648438,175.0625,88.0208969116211,1476944
2005-04-15,168.625,169.875,164.375,164.875,82.89867401123047,3840504
2005-04-18,164.375,168.625,161.875,165.02499389648438,82.9740982055664,2317560
2005-04-19,163.75,168.58749389648438,147.5,151.21875,76.03231811523438,11810048
2005-04-20,148.625,148.625,136.375,139.4562530517578,70.11817169189453,22108944
2005-04-21,139.375,143.4875030517578,138.75,142.77499389648438,71.78683471679688,5748536
2005-04-22,144.3874969482422,146.30624389648438,143.1437530517578,145.7937469482422,73.30465698242188,4940368
2005-04-25,144.875,145.875,143.5625,144.74374389648438,72.77670288085938,2124728
2005-04-26,143.5,145.375,142.125,142.5812530517578,71.68940734863281,1346680
2005-04-27,141.25,141.25,138.8874969482422,139.8000030517578,70.2909927368164,2118976
2005-04-28,139.75,140.75,137.625,139.21249389648438,69.99559020996094,1941408
2005-04-29,139.125,143.0,139.125,141.28125,71.0357894897461,3941336
2005-05-02,141.25,144.7375030517578,139.77499389648438,141.125,70.95722198486328,1952848
2005-05-03,141.125,141.875,138.1374969482422,138.52499389648438,69.64993286132812,1854616
2005-05-04,139.0,140.6062469482422,138.52499389648438,140.08749389648438,70.43555450439453,1549384
2005-05-05,141.1125030517578,143.71875,140.9875030517578,142.08749389648438,71.44114685058594,2341072
2005-05-06,142.4875030517578,146.5,141.53750610351562,145.88125610351562,73.34866333007812,2253304
2005-05-09,146.4375,147.74374389648438,145.8874969482422,146.5500030517578,73.68488311767578,1435024
2005-05-10,147.33749389648438,147.33749389648438,143.33749389648438,143.96249389648438,72.3839340209961,2811480
2005-05-11,143.5124969482422,144.35000610351562,142.3625030517578,143.8625030517578,72.3336181640625,1109208
2005-05-12,143.74374389648438,145.14999389648438,142.9375,143.30624389648438,72.053955078125,1740520
2005-05-13,143.625,143.875,142.5,143.52499389648438,72.16395568847656,771864
2005-05-16,143.5,144.875,142.875,144.22500610351562,72.51589965820312,2664544
2005-05-17,145.16250610351562,145.60000610351562,143.02499389648438,143.75,72.2770767211914,1394864
2005-05-18,143.125,143.75,140.3125,143.03750610351562,71.91883087158203,1741168
2005-05-19,144.5,146.4375,144.125,145.3000030517578,73.05640411376953,1004512
2005-05-20,145.46249389648438,146.5,142.625,146.03125,73.42406463623047,780088
2005-05-23,146.25,154.625,146.25,153.03750610351562,76.94681549072266,3246624
2005-05-24,153.125,154.25,150.75,153.6687469482422,77.26421356201172,1590632
2005-05-25,151.88125610351562,158.75,151.88125610351562,157.3874969482422,79.13394927978516,4327288
2005-05-26,156.875,161.125,156.3937530517578,160.5625,80.73033905029297,2528080
2005-05-27,161.25,162.375,157.125,158.78750610351562,79.83786010742188,2176240
2005-05-30,158.75,166.6437530517578,156.875,164.9375,82.9300765991211,5361736
2005-05-31,165.5,167.99374389648438,163.1374969482422,166.89999389648438,83.91680908203125,3453688
2005-06-01,166.22500610351562,166.22500610351562,162.25,163.0124969482422,81.96220397949219,2316032
2005-06-02,162.9375,163.875,158.125,158.53125,79.70903015136719,2918936
2005-06-03,158.53125,161.8874969482422,157.625,161.53125,81.2174301147461,2740592
2005-06-06,160.13125610351562,162.5749969482422,159.25,160.03125,80.46321868896484,1948256
2005-06-07,160.0,160.625,158.78125,159.65625,80.27465057373047,1248760
2005-06-08,159.375,161.9250030517578,159.375,161.34375,81.12316131591797,1594576
2005-06-09,162.5,162.5,158.8312530517578,159.5812530517578,80.2369613647461,1051048
2005-06-10,159.625,162.60000610351562,157.5,158.2375030517578,79.56134033203125,2635000
2005-06-13,159.125,159.875,157.6750030517578,158.91250610351562,79.90076446533203,878344
2005-06-14,158.875,160.0,157.5,158.02499389648438,79.45449829101562,1035632
2005-06-15,158.4250030517578,159.6125030517578,158.28125,158.9875030517578,79.93842315673828,773640
2005-06-16,159.72500610351562,160.8625030517578,158.0,159.6437530517578,80.26840209960938,1432856
2005-06-17,160.58749389648438,160.8625030517578,157.8874969482422,158.3625030517578,79.62419891357422,1170296
2005-06-20,158.75,162.5,158.75,162.06875610351562,81.48771667480469,1671128
2005-06-21,161.2375030517578,163.99374389648438,160.2624969482422,162.9812469482422,81.94647216796875,3268520
2005-06-22,163.25,167.1750030517578,163.25,166.74374389648438,83.83824157714844,4347040
2005-06-23,166.875,167.375,162.90625,163.31875610351562,82.1161880493164,1460960
2005-06-24,162.875,167.35000610351562,161.375,165.8874969482422,83.40773010253906,2291648
2005-06-27,164.75,166.25,163.25,164.0625,82.4901351928711,814056
2005-06-28,164.375,166.125,164.25,165.5812530517578,83.25375366210938,1401784
2005-06-29,165.7062530517578,169.75,165.25,166.65625,83.79425811767578,1574616
2005-06-30,167.5,169.875,167.5,168.9875030517578,84.96638488769531,1923192
2005-07-01,168.85000610351562,170.0,167.8125,169.2624969482422,85.10464477539062,2496168
2005-07-04,168.625,171.25,164.06875610351562,169.7687530517578,85.35919952392578,865152
2005-07-05,169.25,169.75,164.15625,165.09375,83.00863647460938,1114192
2005-07-06,165.0,166.7375030517578,164.125,164.9375,85.52011108398438,800552
2005-07-07,165.56875610351562,167.5,162.625,163.69375610351562,84.87522888183594,1268952
2005-07-08,163.6875,165.625,161.4375,164.0124969482422,85.04052734375,1513032
2005-07-11,165.5,166.375,164.0625,165.90625,86.02240753173828,1260640
2005-07-12,163.75,165.0,159.25,160.6875,83.31649017333984,2581528
2005-07-13,162.5,162.75,158.25,158.78750610351562,82.33134460449219,2340112
2005-07-14,159.875,160.125,152.3874969482422,153.06875610351562,79.36618041992188,2630128
2005-07-15,153.75,157.58749389648438,153.3874969482422,156.02499389648438,80.89897155761719,3445472
2005-07-18,159.625,167.64999389648438,159.625,165.125,85.61737060546875,4041336
2005-07-19,165.0,167.625,163.75,164.6437530517578,85.36781311035156,1427328
2005-07-20,166.125,166.5,163.125,163.5,84.77477264404297,824480
2005-07-21,163.75,164.85000610351562,160.125,161.28125,83.62437438964844,1149856
2005-07-22,161.1875,162.125,159.0,161.71249389648438,83.84796905517578,1310288
2005-07-25,162.5,163.125,159.625,160.39999389648438,83.16743469238281,931200
2005-07-26,160.0,161.25,157.4375,158.09375,81.97161865234375,1546112
2005-07-27,161.25,161.25,158.375,160.5749969482422,83.2581787109375,539672
2005-07-29,157.5,161.2375030517578,157.5,158.6437530517578,82.25682067871094,2143456
2005-08-01,158.75,160.47500610351562,155.0749969482422,156.5749969482422,81.18417358398438,800568
2005-08-02,157.5,162.3562469482422,157.5,161.4250030517578,83.69890594482422,1683776
2005-08-03,163.125,163.59375,160.375,162.55624389648438,84.28544616699219,2779480
2005-08-04,165.0,165.0,161.125,161.8249969482422,83.90628814697266,1829896
2005-08-05,163.15625,163.15625,159.5187530517578,160.65625,83.30029296875,813664
2005-08-08,160.625,160.86874389648438,159.25,160.0187530517578,82.96976470947266,971568
2005-08-09,160.625,160.74374389648438,158.125,160.5625,83.25169372558594,2026120
2005-08-10,161.25,164.3874969482422,160.8874969482422,164.125,85.09884643554688,2572864
2005-08-11,162.7312469482422,166.1750030517578,162.7312469482422,163.97500610351562,85.02104187011719,1187816
2005-08-12,165.33749389648438,165.4875030517578,159.375,160.3625030517578,83.14799499511719,1126264
2005-08-16,160.625,161.875,158.1374969482422,158.6750030517578,82.27304077148438,1161800
2005-08-17,158.625,162.625,158.0,162.27499389648438,84.13960266113281,1215224
2005-08-18,163.125,165.5,163.125,164.21249389648438,86.74791717529297,1950776
2005-08-19,164.1875,166.625,164.0,165.8125,87.59318542480469,1329344
2005-08-22,166.25,168.3562469482422,164.0,164.58749389648438,86.94601440429688,1574160
2005-08-23,157.03750610351562,166.2624969482422,157.03750610351562,164.56875610351562,86.93617248535156,1411320
2005-08-24,164.0,164.375,160.875,162.53125,85.85979461669922,1037888
2005-08-25,163.72500610351562,165.8249969482422,162.25,165.25625610351562,87.29932403564453,1090032
2005-08-26,165.625,171.25,165.625,170.53750610351562,90.08922576904297,2602520
2005-08-29,170.625,170.75,166.375,169.25625610351562,89.4123764038086,1074336
2005-08-30,170.625,173.875,170.125,173.00625610351562,91.39337921142578,1640776
2005-08-31,173.5,177.0,173.0,175.7312469482422,92.8328857421875,1871712
2005-09-01,175.58749389648438,179.0,175.58749389648438,177.40625,93.71774291992188,1487800
2005-09-02,178.75,180.0,176.875,178.65625,94.37806701660156,1245664
2005-09-05,179.625,183.35000610351562,175.6687469482422,176.3000030517578,93.13334655761719,2194880
2005-09-06,176.875,177.75,173.375,174.7062530517578,92.29142761230469,1658552
2005-09-08,174.875,177.0,174.375,175.5124969482422,92.71735382080078,860816
2005-09-09,175.875,176.875,172.125,174.0,91.91835021972656,1154936
2005-09-12,175.06875610351562,179.1999969482422,175.06875610351562,178.4250030517578,94.25595092773438,1649920
2005-09-13,178.75,178.75,176.3874969482422,177.2624969482422,93.64181518554688,704752
2005-09-14,176.3874969482422,178.3125,173.5,174.94375610351562,92.4168930053711,1104488
2005-09-15,175.3125,181.9875030517578,175.25,181.2937469482422,95.7713623046875,3147360
2005-09-16,181.875,182.9875030517578,180.02499389648438,182.0625,96.17748260498047,2029896
2005-09-19,182.5,183.3625030517578,180.625,181.64999389648438,95.95960998535156,1173912
2005-09-20,181.875,185.25,179.44375610351562,183.81875610351562,97.10525512695312,1968240
2005-09-21,181.3249969482422,184.75,178.8249969482422,181.63125610351562,95.94967651367188,2004952
2005-09-22,181.25,181.63125610351562,175.0,175.38125610351562,92.64801788330078,2246152
2005-09-23,178.125,178.75,175.875,176.4250030517578,93.19939422607422,1268672
2005-09-26,177.60000610351562,184.25,175.6999969482422,183.3000030517578,96.83121490478516,840128
2005-09-27,183.75,184.75,181.25,182.7062530517578,96.517578125,2213400
2005-09-28,182.5,184.375,181.0,183.6687469482422,97.02601623535156,1635072
2005-09-29,184.3874969482422,186.40625,183.125,183.9499969482422,97.1745834350586,2750600
2005-09-30,184.4875030517578,186.5,183.0,185.15625,97.81182098388672,1496080
2005-10-03,186.25,188.125,185.25,187.13125610351562,98.85516357421875,1235896
2005-10-04,187.1374969482422,187.8625030517578,185.3625030517578,186.14999389648438,98.33675384521484,2483912
2005-10-05,185.8874969482422,186.39999389648438,183.00625610351562,183.7062530517578,97.04583740234375,1999776
2005-10-06,182.5,182.5,177.5124969482422,178.25625610351562,94.1667709350586,2647160
2005-10-07,179.375,181.875,176.875,180.68124389648438,95.44779968261719,2234056
2005-10-10,181.25,182.5625,180.3874969482422,181.16250610351562,95.70203399658203,1383968
2005-10-11,182.5,184.25,175.1875,183.4875030517578,96.9302749633789,3842624
2005-10-13,185.0,186.875,179.0,179.7062530517578,94.93275451660156,4675024
2005-10-14,180.625,181.5,177.0625,177.8937530517578,93.97530364990234,2123512
2005-10-17,186.25,186.25,177.875,179.2312469482422,94.68185424804688,2094432
2005-10-18,180.0,182.8125,178.75625610351562,179.8312530517578,96.615966796875,4048768
2005-10-19,180.0,180.625,171.75,175.28750610351562,94.17481994628906,3380880
2005-10-20,177.5,179.375,174.125,176.99374389648438,95.09146881103516,2542352
2005-10-21,176.875,179.75,175.875,178.64999389648438,95.98131561279297,1722208
2005-10-24,180.0124969482422,180.0124969482422,175.125,175.8249969482422,94.46356201171875,1478840
2005-10-25,176.75,181.375,175.75,180.3312530517578,96.88459777832031,1066736
2005-10-26,180.0,180.24374389648438,177.2624969482422,177.71249389648438,95.47764587402344,1121480
2005-10-27,178.125,178.4375,175.0,175.8000030517578,94.45016479492188,1361096
2005-10-28,175.0,175.375,169.625,170.28750610351562,91.48851776123047,1324168
2005-10-31,170.94375610351562,175.75,168.875,175.03125,94.03713989257812,881704
2005-11-02,176.5,180.0,173.5437469482422,178.1875,95.73283386230469,565112
2005-11-07,178.75,182.65625,176.8874969482422,182.3312530517578,97.95909118652344,645528
2005-11-08,183.75,185.5625,183.75,184.3937530517578,99.06722259521484,1093080
2005-11-09,185.0,185.25,181.2624969482422,182.0625,97.81473541259766,1039776
2005-11-10,182.25,184.55624389648438,182.25,183.63125610351562,98.65757751464844,1118256
2005-11-11,184.375,186.25,183.875,185.55624389648438,99.69174194335938,2084936
2005-11-14,185.1374969482422,189.25,184.31875610351562,188.68124389648438,101.37068176269531,2421416
2005-11-16,188.875,189.625,186.875,188.9499969482422,101.51509857177734,2814312
2005-11-17,189.33749389648438,189.7375030517578,186.5,188.3312530517578,101.18267822265625,1574064
2005-11-18,189.375,191.375,189.0625,190.9499969482422,102.58963012695312,4458136
2005-11-21,191.5749969482422,191.75,188.50625610351562,189.81875610351562,101.98184967041016,1288040
2005-11-22,189.375,190.2624969482422,186.0187530517578,187.31875610351562,100.63868713378906,1017048
2005-11-23,187.5,190.11874389648438,187.5,189.5437469482422,101.83412170410156,1178968
2005-11-24,190.0,191.5,189.97500610351562,190.44375610351562,102.31765747070312,827536
2005-11-25,191.25,192.5,190.0,191.61874389648438,102.94892883300781,1541880
2005-11-28,191.99374389648438,193.75,191.99374389648438,193.4187469482422,103.91600036621094,1751520
2005-11-29,193.1875,193.1875,190.25,192.86874389648438,103.62049102783203,562904
2005-11-30,193.125,194.0,189.375,189.875,102.01210021972656,863384
2005-12-01,190.0,194.0,189.52499389648438,193.625,104.02680206298828,884184
2005-12-02,194.69375610351562,195.97500610351562,192.5,193.55624389648438,103.98986053466797,1530784
2005-12-05,194.0,194.375,190.5,191.02499389648438,102.6298828125,554032
2005-12-06,191.25,196.21249389648438,191.0,194.40625,104.446533203125,1187816
2005-12-07,195.625,200.125,194.5,199.46249389648438,107.16302490234375,1047960
2005-12-08,200.125,203.125,198.89999389648438,202.4250030517578,108.75468444824219,2124272
2005-12-09,202.5,211.86874389648438,201.5187530517578,210.78125,113.24414825439453,1990656
2005-12-12,211.25,213.1062469482422,205.1374969482422,206.1687469482422,110.76602172851562,2336072
2005-12-13,206.5,210.0,205.625,208.46875,112.00171661376953,1518968
2005-12-14,208.125,212.5,205.0,211.0,113.36166381835938,1814912
2005-12-15,211.125,212.49374389648438,208.8125,211.63125610351562,113.70083618164062,1847792
2005-12-16,211.875,216.25,210.1437530517578,214.81875610351562,115.41333770751953,3257424
2005-12-19,214.875,218.8562469482422,214.8625030517578,216.6125030517578,116.37701416015625,1107064
